,year,month,day,Gcc,SW_IN_ERA,TA_ERA,TA_ERA_DAY,TA_ERA_NIGHT
1111,2020.0,1.0,17.0,0.32846999168395996,89.75614166259766,-4.648108959197998,3.4138500690460205,-10.939180374145508
1112,2020.0,1.0,18.0,0.32982999086380005,94.06739044189453,-11.587142944335938,-7.862400054931641,-14.255399703979492
1113,2020.0,1.0,19.0,0.32997000217437744,64.17848205566406,-4.649848461151123,1.1060999631881714,-7.566100120544434
1114,2020.0,1.0,20.0,0.3284899890422821,101.93744659423828,-6.226485729217529,1.7902499437332153,-11.91707992553711
1115,2020.0,1.0,21.0,0.3295400142669678,120.91559600830078,-11.223710060119629,-5.539179801940918,-14.828370094299316
1116,2020.0,1.0,22.0,0.32938000559806824,114.34809112548828,-9.553709983825684,-2.6386399269104004,-12.754429817199707
1117,2020.0,1.0,23.0,0.32971999049186707,117.25923156738281,-5.784935474395752,0.28115999698638916,-10.041959762573242
1118,2020.0,1.0,24.0,0.33063000440597534,92.90472412109375,-1.4847779273986816,2.4776999950408936,-5.040470123291016
1119,2020.0,1.0,25.0,0.3307499885559082,74.95523071289062,1.4305307865142822,4.596280097961426,0.22412000596523285
1120,2020.0,1.0,26.0,0.330159991979599,48.66508102416992,2.6723504066467285,4.764649868011475,-0.2735300064086914
1121,2020.0,1.0,27.0,0.3304699957370758,100.34355926513672,0.7717074751853943,5.580930233001709,-1.9161399602890015
1122,2020.0,1.0,28.0,0.330049991607666,96.11724090576172,-0.16207833588123322,4.636600017547607,-3.143549919128418
1123,2020.0,1.0,29.0,0.32857999205589294,93.07173919677734,-1.866017460823059,2.2444798946380615,-4.526500225067139
1124,2020.0,1.0,30.0,0.3284899890422821,134.6348876953125,-5.701935291290283,1.6829500198364258,-11.558320045471191
1125,2020.0,1.0,31.0,0.3300899863243103,132.6044158935547,-4.519128322601318,0.8849999904632568,-9.513919830322266
1126,2020.0,2.0,1.0,0.3316499888896942,99.1694107055664,-0.9841870665550232,3.5024399757385254,-3.9381699562072754
